2.228710245,347.370775
2.228710245,347.370775
2.228710245,347.370775
2.228710245,347.370775
2.228710245,347.370775
2.228710245,347.370775
2.228710245,347.370775
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.382058833,358.7721822
2.28362895,337.7775019
2.28362895,337.7775019
2.28362895,337.7775019
2.28362895,337.7775019
2.875707497,333.9632524
2.875707497,333.9632524
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.741918564,337.1850989
2.787241925,354.4931217
2.787241925,354.4931217
2.787241925,354.4931217
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.529105279,357.5040981
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.577407159,364.0147087
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.5532093,368.8987575
2.746012604,311.1092459
2.746012604,311.1092459
2.746012604,311.1092459
2.746012604,311.1092459
2.746012604,311.1092459
2.746012604,311.1092459
2.751209063,317.9428923
2.772834488,323.0634301
2.801605061,324.4509803
2.801605061,324.4509803
2.801605061,324.4509803
